時間戳記,運行時間(s),角度(deg),ΔX(cm),ΔY(cm),ΔZ(cm),絕對X(cm),絕對Y(cm),絕對Z(cm),是否穩定,加速度X(g),加速度Y(g),加速度Z(g),陀螺儀X(deg/s),陀螺儀Y(deg/s),陀螺儀Z(deg/s)
2026-01-24 09:41:58.958,88.38,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.40,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.42,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.44,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.46,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.48,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.50,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.52,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.54,2.8,0.0,2.2,0.1,0.0,2.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.56,7.4,0.0,5.8,0.4,0.0,5.2,-39.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.58,12.3,0.0,9.6,1.0,0.0,8.5,-39.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.60,17.4,0.0,13.5,2.1,0.0,12.0,-38.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:58.958,88.62,22.9,0.0,17.5,3.5,0.0,15.6,-36.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.64,28.4,0.0,21.4,5.4,0.0,19.0,-35.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.66,34.9,0.0,25.8,8.1,0.0,22.9,-32.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.68,41.9,0.0,30.0,11.5,0.0,26.7,-29.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.70,48.7,0.0,33.8,15.3,0.0,30.1,-26.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.72,55.4,0.0,37.0,19.4,0.0,32.9,-22.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.74,61.4,0.0,39.5,23.5,0.0,35.1,-19.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.76,66.4,0.0,41.2,27.0,0.0,36.7,-16.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.78,70.7,0.0,42.5,30.1,0.0,37.8,-13.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.80,74.5,0.0,43.4,33.0,0.0,38.5,-10.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.82,77.7,0.0,44.0,35.4,0.0,39.1,-8.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.84,80.6,0.0,44.4,37.6,0.0,39.5,-6.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.86,82.9,0.0,44.7,39.4,0.0,39.7,-4.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.88,85.2,0.0,44.8,41.2,0.0,39.9,-3.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.90,87.5,0.0,45.0,43.1,0.0,40.0,-1.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.92,88.8,0.0,45.0,44.1,0.0,40.0,-0.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.94,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.96,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,88.98,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,89.00,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,89.02,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,89.04,89.7,0.0,45.0,44.8,0.0,40.0,-0.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,89.06,89.6,0.0,45.0,44.7,0.0,40.0,-0.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,89.08,89.3,0.0,45.0,44.4,0.0,40.0,-0.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,89.10,88.8,0.0,45.0,44.1,0.0,40.0,-0.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.359,89.12,88.6,0.0,45.0,43.9,0.0,40.0,-1.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.14,88.1,0.0,45.0,43.5,0.0,40.0,-1.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.16,87.8,0.0,45.0,43.3,0.0,40.0,-1.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.18,87.8,0.0,45.0,43.3,0.0,40.0,-1.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.20,88.0,0.0,45.0,43.4,0.0,40.0,-1.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.22,87.8,0.0,45.0,43.3,0.0,40.0,-1.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.24,88.0,0.0,45.0,43.4,0.0,40.0,-1.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.26,88.3,0.0,45.0,43.6,0.0,40.0,-1.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.28,88.3,0.0,45.0,43.6,0.0,40.0,-1.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.30,87.8,0.0,45.0,43.3,0.0,40.0,-1.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.32,87.5,0.0,45.0,43.1,0.0,40.0,-1.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.34,86.5,0.0,44.9,42.3,0.0,39.9,-2.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.36,85.2,0.0,44.8,41.2,0.0,39.9,-3.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.38,83.8,0.0,44.7,40.1,0.0,39.8,-4.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.40,82.0,0.0,44.6,38.8,0.0,39.6,-5.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.42,80.3,0.0,44.4,37.4,0.0,39.4,-6.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.44,78.7,0.0,44.1,36.2,0.0,39.2,-7.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.46,77.0,0.0,43.8,34.8,0.0,39.0,-9.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.48,75.5,0.0,43.6,33.7,0.0,38.7,-10.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.50,73.6,0.0,43.2,32.3,0.0,38.4,-11.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.52,71.7,0.0,42.7,30.9,0.0,38.0,-12.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.54,69.6,0.0,42.2,29.3,0.0,37.5,-13.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.56,66.8,0.0,41.4,27.3,0.0,36.8,-15.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.58,63.5,0.0,40.3,24.9,0.0,35.8,-17.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.60,60.0,0.0,39.0,22.5,0.0,34.6,-20.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:41:59.819,89.62,55.7,0.0,37.2,19.6,0.0,33.0,-22.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.64,50.6,0.0,34.8,16.4,0.0,30.9,-25.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.66,44.9,0.0,31.8,13.1,0.0,28.2,-28.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.68,38.6,0.0,28.0,9.8,0.0,25.0,-31.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.70,32.2,0.0,24.0,6.9,0.0,21.3,-33.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.72,26.4,0.0,20.0,4.7,0.0,17.8,-35.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.74,20.9,0.0,16.0,3.0,0.0,14.3,-37.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.76,15.7,0.0,12.1,1.7,0.0,10.8,-38.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.78,11.2,0.0,8.7,0.9,0.0,7.8,-39.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.80,7.0,0.0,5.5,0.3,0.0,4.9,-39.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.496,89.82,3.6,0.0,2.8,0.1,0.0,2.5,-39.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,89.84,1.2,0.0,0.9,0.0,0.0,0.8,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,89.86,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,89.88,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,89.90,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,89.92,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,89.94,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,89.96,2.3,0.0,1.8,0.0,0.0,1.6,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,89.98,6.4,0.0,5.0,0.3,0.0,4.5,-39.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,90.00,11.2,0.0,8.7,0.9,0.0,7.8,-39.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,90.02,17.1,0.0,13.2,2.0,0.0,11.8,-38.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,90.04,24.3,0.0,18.6,4.0,0.0,16.5,-36.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,90.06,32.2,0.0,24.0,6.9,0.0,21.3,-33.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,90.08,40.0,0.0,28.9,10.5,0.0,25.7,-30.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,90.10,48.0,0.0,33.4,14.9,0.0,29.7,-26.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:00.497,90.12,55.5,0.0,37.1,19.5,0.0,33.0,-22.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.14,62.5,0.0,39.9,24.2,0.0,35.5,-18.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.16,69.3,0.0,42.1,29.1,0.0,37.4,-14.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.18,74.9,0.0,43.5,33.3,0.0,38.6,-10.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.20,80.4,0.0,44.4,37.5,0.0,39.4,-6.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.22,84.9,0.0,44.8,41.0,0.0,39.8,-3.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.24,88.3,0.0,45.0,43.6,0.0,40.0,-1.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.26,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.28,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.018,90.30,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.32,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.34,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.36,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.38,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.40,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.42,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.44,89.9,0.0,45.0,44.9,0.0,40.0,-0.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.46,89.4,0.0,45.0,44.5,0.0,40.0,-0.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.48,89.1,0.0,45.0,44.3,0.0,40.0,-0.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.50,88.8,0.0,45.0,44.1,0.0,40.0,-0.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.52,88.7,0.0,45.0,44.0,0.0,40.0,-0.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.54,88.7,0.0,45.0,44.0,0.0,40.0,-0.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.56,89.0,0.0,45.0,44.2,0.0,40.0,-0.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.58,89.1,0.0,45.0,44.3,0.0,40.0,-0.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.60,89.1,0.0,45.0,44.3,0.0,40.0,-0.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.019,90.62,88.7,0.0,45.0,44.0,0.0,40.0,-0.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.64,88.0,0.0,45.0,43.4,0.0,40.0,-1.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.66,86.7,0.0,44.9,42.4,0.0,39.9,-2.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.68,85.2,0.0,44.8,41.2,0.0,39.9,-3.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.70,83.3,0.0,44.7,39.8,0.0,39.7,-4.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.72,80.9,0.0,44.4,37.9,0.0,39.5,-6.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.74,78.1,0.0,44.0,35.7,0.0,39.1,-8.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.76,75.4,0.0,43.5,33.6,0.0,38.7,-10.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.78,72.8,0.0,43.0,31.7,0.0,38.2,-11.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.80,69.9,0.0,42.2,29.5,0.0,37.6,-13.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.82,67.1,0.0,41.5,27.5,0.0,36.8,-15.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.409,90.84,63.9,0.0,40.4,25.2,0.0,35.9,-17.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,90.86,59.4,0.0,38.7,22.1,0.0,34.4,-20.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,90.88,54.2,0.0,36.5,18.7,0.0,32.4,-23.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,90.90,48.7,0.0,33.8,15.3,0.0,30.1,-26.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,90.92,42.2,0.0,30.2,11.7,0.0,26.9,-29.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,90.94,36.2,0.0,26.6,8.7,0.0,23.6,-32.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,90.96,31.2,0.0,23.3,6.5,0.0,20.7,-34.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,90.98,26.2,0.0,19.9,4.6,0.0,17.7,-35.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,91.00,22.2,0.0,17.0,3.3,0.0,15.1,-37.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,91.02,19.0,0.0,14.6,2.4,0.0,13.0,-37.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,91.04,16.2,0.0,12.6,1.8,0.0,11.2,-38.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,91.06,13.8,0.0,10.7,1.3,0.0,9.5,-38.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,91.08,12.3,0.0,9.6,1.0,0.0,8.5,-39.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,91.10,11.7,0.0,9.2,0.9,0.0,8.1,-39.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.410,91.12,12.5,0.0,9.7,1.1,0.0,8.7,-39.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.14,14.8,0.0,11.5,1.5,0.0,10.2,-38.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.16,19.1,0.0,14.7,2.5,0.0,13.1,-37.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.18,25.2,0.0,19.2,4.3,0.0,17.0,-36.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.20,32.8,0.0,24.3,7.2,0.0,21.7,-33.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.22,40.7,0.0,29.4,10.9,0.0,26.1,-30.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.24,49.1,0.0,34.0,15.6,0.0,30.2,-26.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.26,56.5,0.0,37.5,20.2,0.0,33.4,-22.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.28,62.6,0.0,40.0,24.3,0.0,35.5,-18.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.933,91.30,68.3,0.0,41.8,28.3,0.0,37.2,-14.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.32,72.8,0.0,43.0,31.7,0.0,38.2,-11.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.34,76.5,0.0,43.8,34.5,0.0,38.9,-9.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.36,80.1,0.0,44.3,37.3,0.0,39.4,-6.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.38,83.9,0.0,44.7,40.2,0.0,39.8,-4.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.40,86.7,0.0,44.9,42.4,0.0,39.9,-2.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.42,89.1,0.0,45.0,44.3,0.0,40.0,-0.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.44,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.46,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.48,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.50,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.52,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.54,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.56,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.58,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.60,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:01.934,91.62,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.578,91.64,90.0,0.0,45.0,45.0,0.0,40.0,-0.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.578,91.66,89.7,0.0,45.0,44.8,0.0,40.0,-0.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.578,91.68,89.6,0.0,45.0,44.7,0.0,40.0,-0.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.578,91.70,89.4,0.0,45.0,44.5,0.0,40.0,-0.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.578,91.72,89.0,0.0,45.0,44.2,0.0,40.0,-0.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.578,91.74,88.6,0.0,45.0,43.9,0.0,40.0,-1.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.578,91.76,88.1,0.0,45.0,43.5,0.0,40.0,-1.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.78,87.1,0.0,44.9,42.7,0.0,39.9,-2.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.80,86.4,0.0,44.9,42.2,0.0,39.9,-2.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.82,85.8,0.0,44.9,41.7,0.0,39.9,-2.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.84,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.86,83.8,0.0,44.7,40.1,0.0,39.8,-4.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.88,82.9,0.0,44.7,39.4,0.0,39.7,-4.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.90,81.9,0.0,44.5,38.6,0.0,39.6,-5.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.92,80.4,0.0,44.4,37.5,0.0,39.4,-6.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.94,78.8,0.0,44.1,36.3,0.0,39.2,-7.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.96,77.0,0.0,43.8,34.8,0.0,39.0,-9.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,91.98,74.2,0.0,43.3,32.7,0.0,38.5,-10.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,92.00,70.6,0.0,42.4,30.0,0.0,37.7,-13.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,92.02,66.1,0.0,41.1,26.8,0.0,36.6,-16.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,92.04,60.6,0.0,39.2,22.9,0.0,34.8,-19.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,92.06,54.1,0.0,36.4,18.6,0.0,32.4,-23.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,92.08,46.5,0.0,32.7,14.0,0.0,29.0,-27.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:02.579,92.10,38.3,0.0,27.9,9.7,0.0,24.8,-31.4,否,0.000,0.000,0.000,0.0,0.0,0.0
